yyyymm,price,d12,e12,ret,retx,AAA,BAA,lty,ltr,corpr,tbl,Rfree,d/p,d/y,e/p,d/e,b/m,tms,dfy,dfr,infl,eqis,ntis,svar,cay,i/k,csp,pce,vp,impvar,vrp,govik,lzrt,skew,crdstd,ogap,wtexas,accrul,cfacc,sntm,ndrbl,skvw,tail,fbm,dtoy,dtoat,ygap,rdsp,rsvix,gpce,gip,tchi,house,avgcor,shtint,disag
201201,1312.41,26.7343,87.4800,0.045205,0.044003,0.0385,0.0523,0.0249,0.0002,0.0194,0.0003,0.000000,0.020370,0.021258,0.066656,0.305605,0.345487,0.024600,0.013800,0.019200,0.004400,,-0.013062,0.000648,,,,,14.533537,0.003481,17.501500,,-1.595028,,,-0.002951,-0.003744,,,0.173587,0.031458,0.014919,0.439011,0.208981,0.986134,0.891869,-2.727719,0.033482,0.031168,,,-0.800129,,0.557131,0.553182,4.728211
201202,1365.68,27.0437,88.0100,0.043341,0.040744,0.0385,0.0514,0.0272,-0.0196,0.0057,0.0009,0.000000,0.019802,0.020606,0.064444,0.307279,0.336974,0.026300,0.012900,0.025300,0.004403,,-0.014466,0.000624,,,,,15.114022,0.003803,19.932300,,-1.824715,,,-0.000701,0.087548,,,0.194863,0.041464,0.054013,0.453618,0.208243,0.995921,0.914402,-2.761466,0.022082,0.026535,,,0.805710,,0.323789,0.432230,5.097669
201203,1408.47,27.3530,88.5400,0.032866,0.031282,0.0399,0.0523,0.0297,-0.0302,-0.0303,0.0008,0.000000,0.019420,0.020029,0.062863,0.308934,0.346182,0.028900,0.012400,-0.000100,0.007595,,-0.013775,0.001155,,,,,8.046990,0.002433,11.277800,,-1.887321,,,-0.006922,-0.037822,,,0.255408,0.015803,0.031008,0.450008,0.207408,0.996927,0.932755,-2.788273,0.021858,0.020839,,,1.070281,,0.220222,0.430187,5.060074
201204,1397.91,27.6753,88.3333,-0.006034,-0.007237,0.0396,0.0519,0.0268,0.0409,0.0251,0.0008,0.000000,0.019798,0.019649,0.063190,0.313306,0.346140,0.026000,0.012300,-0.015800,0.003021,,-0.012414,0.001628,,,,,11.264264,0.002769,11.136700,,-1.880048,,,-0.000690,0.018053,,,0.245299,-0.002704,0.021649,0.481293,0.214324,0.996166,0.932868,-2.781909,0.021147,0.025634,,,1.070281,,0.326040,0.419999,4.814839
201205,1310.33,27.9977,88.1267,-0.059790,-0.062433,0.0380,0.0507,0.0221,0.0643,0.0344,0.0009,0.000100,0.021367,0.020028,0.067255,0.317698,0.369047,0.021200,0.012700,-0.029900,-0.001173,,-0.015271,0.001496,,,,,27.343626,0.006125,30.272400,,-1.751104,,,0.000264,-0.175136,,,0.203233,-0.010959,0.000394,0.456080,0.225534,0.933290,0.874964,-2.717099,0.026682,0.044843,,,0.833365,,0.359208,0.452410,4.750119
201206,1362.16,28.3200,87.9200,0.041465,0.039888,0.0364,0.0502,0.0233,-0.0136,0.0064,0.0009,0.000000,0.020791,0.021613,0.064545,0.322111,0.355104,0.022400,0.013800,0.020000,-0.001466,,-0.019043,0.003437,,,,,-0.253008,0.003050,4.599600,,-1.866224,,,-0.000632,-0.017106,,,0.220509,-0.012386,0.004028,0.447000,0.187603,0.969936,0.909320,-2.756470,0.025429,0.025067,,,1.070281,,0.449869,0.626468,4.662257
201207,1379.32,28.7433,87.4467,0.014363,0.013096,0.0340,0.0487,0.0216,0.0247,0.0612,0.0010,0.000000,0.020839,0.021101,0.063398,0.328696,0.351594,0.020600,0.014700,0.036500,-0.001630,,-0.020321,0.001553,,,,,11.757695,0.003720,13.619900,,-1.702112,,,0.000379,0.035748,,,0.215368,0.020586,0.052266,0.462984,0.194286,0.979619,0.918398,-2.773501,0.028390,0.030760,,,1.070281,,0.437009,0.586595,4.597700
201208,1406.58,29.1667,86.9733,0.022744,0.019938,0.0348,0.0491,0.0223,-0.0068,-0.0093,0.0010,0.000100,0.020736,0.021146,0.061833,0.335352,0.349387,0.021300,0.014300,-0.002500,0.005565,,-0.019783,0.000727,,,,,10.495697,0.003090,15.367600,,-1.443695,,,-0.004578,0.095254,,,0.137088,-0.066803,0.078033,0.464783,0.199532,0.985807,0.924199,-2.799975,0.022427,0.025708,,,1.070281,,0.425600,0.502948,4.468726
201209,1440.67,29.5900,86.5000,0.025120,0.023547,0.0349,0.0484,0.0235,-0.0146,-0.0126,0.0011,0.000100,0.020539,0.021037,0.060042,0.342081,0.340383,0.022400,0.013500,0.002000,0.004462,,-0.017425,0.001045,,,,,8.961792,0.002373,14.060500,,-1.582140,,,-0.006268,-0.044470,,,0.108767,0.001096,0.073166,0.485238,0.192134,0.988247,0.948646,-2.829773,0.019048,0.020830,,,1.070281,,0.324293,0.461910,4.280576
201210,1412.16,30.1423,86.5033,-0.017837,-0.019227,0.0347,0.0458,0.0238,-0.0014,0.0206,0.0010,0.000100,0.021345,0.020922,0.061256,0.348453,0.349237,0.022800,0.011100,0.022000,-0.000389,,-0.015713,0.000926,,,,,11.934395,0.003242,17.683500,,-1.640789,,,-0.004134,-0.064548,,,0.130193,0.013361,-0.019599,0.477967,0.200602,0.962257,0.924595,-2.810041,0.027211,0.030139,,,1.070281,,0.296344,0.301553,4.605647
201211,1416.18,30.6946,86.5067,0.005326,0.002154,0.0350,0.0451,0.0228,0.0144,-0.0092,0.0009,0.000100,0.021674,0.021736,0.061085,0.354824,0.351138,0.021900,0.010100,-0.023600,-0.004738,,-0.012094,0.001903,,,,,7.304790,0.002085,5.741800,,-1.623087,,,-0.001114,0.026789,,,0.064967,-0.015678,-0.006428,0.477541,0.215535,0.957049,0.919591,-2.811862,0.022147,0.022199,,,1.070281,,0.360052,0.301336,4.250779
201212,1426.19,31.2469,86.5100,0.008508,0.005902,0.0365,0.0463,0.0246,-0.0202,-0.0062,0.0007,0.000100,0.021909,0.022064,0.060658,0.361195,0.349032,0.023900,0.009800,0.014000,-0.002693,,-0.011549,0.001036,,,,,11.418256,0.002564,17.928000,,-1.500333,,,0.000601,0.037158,,,0.030541,0.037005,0.074690,0.483684,0.221610,0.962821,0.925138,-2.819556,0.020057,0.030989,,,1.070281,,0.368940,0.282531,4.151612
201301,1498.11,31.5353,86.9067,0.052361,0.051024,0.0380,0.0473,0.0291,-0.0332,-0.0313,0.0007,0.000000,0.021050,0.022112,0.058011,0.362864,0.329984,0.028400,0.009300,0.001900,0.002957,,-0.008017,0.000907,,,,,6.880069,0.001853,8.852200,,-1.430521,,,-0.000331,0.063378,,,0.056699,0.013707,0.086119,0.430275,0.201784,0.993275,0.978541,-2.866045,0.021313,0.017268,,,1.070281,,0.375975,0.109431,4.173558
201302,1514.68,31.8236,87.3033,0.013013,0.010511,0.0390,0.0485,0.0285,0.0114,0.0093,0.0010,0.000000,0.021010,0.021243,0.057638,0.364518,0.325431,0.027500,0.009500,-0.002100,0.008190,,-0.008864,0.001243,,,,,7.767926,0.002383,13.441300,,-1.684712,,,0.003473,-0.057552,,,0.108380,0.049210,0.007180,0.475348,0.194699,0.998517,0.992231,-2.873177,0.017412,0.020019,,,1.070281,,0.350539,0.115901,3.429969
201303,1569.19,32.1119,87.7000,0.037584,0.036025,0.0393,0.0485,0.0287,-0.0062,-0.0018,0.0009,0.000000,0.020464,0.021200,0.055889,0.366157,0.346130,0.027800,0.009200,0.004400,0.002615,,-0.008911,0.000485,,,,,3.452372,0.001654,5.405600,,-1.524610,,,0.006604,0.056612,,,0.069428,-0.028260,0.029130,0.470366,0.184363,1.000000,1.000000,-2.903803,0.016013,0.013760,,,1.070281,,0.304632,0.177581,3.193654
201304,1597.57,32.4967,88.7833,0.019621,0.018482,0.0373,0.0459,0.0264,0.0378,0.0349,0.0006,0.000000,0.020341,0.020709,0.055574,0.366023,0.340036,0.025800,0.008600,-0.002900,-0.001040,,-0.008005,0.001683,,,,,5.368287,0.002113,2.880900,,-1.681329,,,0.004497,-0.041341,,,-0.029619,0.014540,-0.047597,0.450833,0.184614,0.998295,0.998295,-2.907487,0.021270,0.015949,,,1.070281,,0.332584,0.178829,3.213593
201305,1630.74,32.8815,89.8667,0.023120,0.020441,0.0389,0.0473,0.0309,-0.0629,-0.0536,0.0004,0.000000,0.020164,0.020582,0.055108,0.365893,0.333833,0.030500,0.008400,0.009300,0.001780,,-0.004705,0.001016,,,,,8.207236,0.002094,11.225900,,-1.698341,,,0.004452,-0.013838,,,-0.023524,0.042261,-0.019694,0.473385,0.183769,0.980932,0.980932,-2.917578,0.026794,0.023286,,,1.070281,,0.301422,0.152443,3.096506
201306,1606.28,33.2663,90.9500,-0.013601,-0.015262,0.0427,0.0519,0.0330,-0.0285,-0.0371,0.0005,0.000000,0.020710,0.020400,0.056622,0.365765,0.338444,0.032500,0.009200,-0.008600,0.002400,,0.000119,0.002248,,,,,6.865631,0.002603,4.433600,,-1.902600,,,0.005367,0.048189,,,-0.120411,0.089588,-0.014080,0.445371,0.099685,0.967566,0.967566,-2.894106,0.019997,0.024444,,,1.070281,,0.395099,0.030813,3.093098
201307,1685.73,33.6455,92.0900,0.050672,0.049287,0.0434,0.0532,0.0344,-0.0173,0.0031,0.0004,0.000000,0.019959,0.020946,0.054629,0.365355,0.325563,0.034000,0.009800,0.020400,0.000394,,0.008361,0.000502,,,,,4.850831,0.002054,6.934500,,-1.622379,,,0.001217,0.090702,,,-0.070877,-0.007911,0.034821,0.452274,0.088914,0.995619,0.995619,-2.932660,0.022802,0.016518,,,1.070281,,0.354332,0.093520,3.189418
201308,1632.97,34.0247,93.2300,-0.029207,-0.031638,0.0454,0.0542,0.0351,-0.0079,-0.0074,0.0004,0.000000,0.020836,0.020184,0.057092,0.364955,0.340713,0.034700,0.008800,0.000500,0.001203,,0.010332,0.000950,,,,,11.596802,0.002571,16.034900,,-1.781775,,,0.006113,0.027402,,,0.064460,0.004920,0.030571,0.494052,0.083373,0.945840,0.945840,-2.890118,0.016619,0.026163,,,1.070281,,0.369506,-0.003865,3.284550
201309,1681.55,34.4039,94.3700,0.031660,0.030064,0.0464,0.0547,0.0349,0.0061,0.0014,0.0002,0.000000,0.020460,0.021068,0.056121,0.364564,0.333521,0.034700,0.008300,-0.004700,0.001163,,0.010119,0.000622,,,,,10.487769,0.002137,14.573800,,-1.587843,,,0.010510,-0.052047,,,0.049415,0.055193,-0.022127,0.464708,0.084422,0.965091,0.965091,-2.907960,0.020921,0.025740,,,1.070281,,0.262361,0.041429,3.388872
201310,1756.54,34.6000,96.3133,0.046268,0.044953,0.0453,0.0531,0.0342,0.0128,0.0211,0.0005,0.000000,0.019698,0.020576,0.054831,0.359244,0.324595,0.033700,0.007800,0.008300,-0.002575,,0.009623,0.001438,,,,,6.003458,0.002108,5.680000,,-1.681411,,,0.008378,-0.059301,,,0.007154,0.024029,0.029512,0.468676,0.072638,0.991416,0.991416,-2.929357,0.023583,0.015900,,,1.070281,,0.330491,-0.037015,3.456074
201311,1805.81,34.7960,98.2567,0.030817,0.028398,0.0463,0.0538,0.0361,-0.0236,-0.0086,0.0007,0.000000,0.019269,0.019809,0.054411,0.354134,0.313685,0.035400,0.007500,0.015000,-0.002042,,0.010325,0.000644,,,,,7.661209,0.001595,11.187100,,-1.722813,,,0.009896,-0.038841,,,0.000833,0.046350,0.023893,0.478602,0.043803,0.999322,0.999322,-2.938018,0.024863,0.016488,,,1.070281,,0.299210,-0.064278,3.722800
201312,1848.36,34.9920,100.2000,0.025950,0.024196,0.0462,0.0538,0.0378,-0.0207,0.0002,0.0007,0.000000,0.018931,0.019377,0.054210,0.349222,0.304408,0.037100,0.007600,0.020900,-0.000086,,0.012144,0.000746,,,,,7.783432,0.002057,9.565400,,-1.762560,,,0.011070,0.060724,,,-0.002383,0.050891,0.058415,0.454810,0.053498,1.000000,1.000000,-2.943473,0.016929,0.017288,,,1.070281,,0.312076,-0.098407,3.763380
201401,1782.59,35.4039,100.4167,-0.034666,-0.035731,0.0449,0.0519,0.0342,0.0548,0.0331,0.0004,0.000000,0.019861,0.019154,0.056332,0.352570,0.321429,0.033800,0.007000,-0.021700,0.003720,,0.013765,0.001304,,,,,10.739444,0.002566,18.521600,,-1.889346,,,0.006359,-0.006316,,,-0.062257,-0.002112,0.015109,0.473356,0.055610,0.947045,0.947045,-2.904693,0.030259,0.030307,,,1.070281,,0.308278,-0.123302,3.736209
201402,1859.45,35.8158,100.6333,0.045757,0.043194,0.0445,0.0510,0.0339,0.0074,0.0168,0.0005,0.000000,0.019262,0.020092,0.054120,0.355904,0.309163,0.033400,0.006500,0.009400,0.003698,,0.016576,0.001254,,,,,5.448574,0.001805,9.157300,,-1.946963,,,0.012995,0.054639,,,-0.109625,0.012252,-0.070173,0.441254,0.056055,0.984620,0.984620,-2.943292,0.020192,0.016964,,,1.070281,,0.345117,-0.017891,4.303744
201403,1872.34,36.2277,100.8500,0.008056,0.006537,0.0438,0.0506,0.0337,0.0063,0.0062,0.0005,0.000000,0.019349,0.019483,0.053863,0.359223,0.350616,0.033200,0.006800,-0.000100,0.006440,,0.016416,0.000869,,,,,3.767386,0.001799,5.247400,,-1.950160,,,0.022127,-0.012733,,,-0.067295,0.018443,0.065964,0.469339,0.054121,0.992821,0.992821,-2.948147,0.028112,0.015812,,,1.070281,,0.342488,-0.029108,4.114859
201404,1883.95,36.6120,101.6067,0.006555,0.005388,0.0424,0.0490,0.0326,0.0181,0.0160,0.0003,0.000000,0.019434,0.019554,0.053933,0.360331,0.348011,0.032300,0.006600,-0.002100,0.003297,,0.016623,0.001363,,,,,4.397512,0.002093,5.555900,,-1.954711,,,0.021853,-0.014768,,,-0.103874,0.031659,-0.006679,0.432946,0.053903,1.000000,1.000000,-2.946756,0.032200,0.015454,,,1.070281,,0.341178,-0.013274,4.089764
201405,1923.57,36.9963,102.3633,0.023309,0.020895,0.0416,0.0476,0.0309,0.0279,0.0188,0.0003,0.000000,0.019233,0.019638,0.053215,0.361422,0.345173,0.030600,0.006000,-0.009100,0.003493,,0.013985,0.000555,,,,,3.303732,0.001378,5.377700,,-1.880502,,,0.025022,0.033277,,,-0.029817,0.006505,0.028797,0.471865,0.063709,1.000000,1.000000,-2.958687,0.020922,0.010809,,,1.070281,,0.304396,0.014730,3.856092
201406,1960.23,37.3807,103.1200,0.020635,0.019048,0.0425,0.0480,0.0313,-0.0025,0.0020,0.0004,0.000000,0.019070,0.019433,0.052606,0.362497,0.342928,0.030900,0.005500,0.004500,0.001862,,0.013885,0.000282,,,,,3.600473,0.001262,8.219500,,-1.714922,,,0.027421,0.025822,,,-0.003954,0.023079,0.036344,0.458330,0.171559,0.992891,0.992891,-2.970591,0.024189,0.011750,,,1.070281,,0.271863,0.049142,3.615326
201407,1930.67,37.7520,104.0667,-0.013974,-0.015278,0.0416,0.0473,0.0310,0.0057,0.0024,0.0003,0.000000,0.019554,0.019259,0.053902,0.362767,0.348380,0.030700,0.005700,-0.003300,-0.000390,,0.008437,0.000949,,,,,11.260952,0.002441,17.200400,,-1.737595,,,0.028632,-0.073913,,,0.072299,0.219165,-0.071396,0.444764,0.180598,0.966455,0.966455,-2.945673,0.025830,0.026175,,,1.070281,,0.262331,0.032327,3.417830
201408,2003.37,38.1233,105.0133,0.039777,0.037446,0.0408,0.0469,0.0287,0.0369,0.0356,0.0003,0.000000,0.019030,0.019746,0.052418,0.363033,0.337476,0.028400,0.006100,-0.001300,-0.001671,,0.006739,0.000546,,,,,4.306926,0.001575,5.534800,,-1.638973,,,0.026169,-0.003767,,,0.002401,0.006142,0.023772,0.464266,0.187153,0.997681,0.997681,-2.972411,0.014977,0.012139,,,1.070281,,0.271312,0.009066,3.501976
201409,1972.29,38.4946,105.9600,-0.013928,-0.015467,0.0411,0.0480,0.0300,-0.0170,-0.0271,0.0002,0.000000,0.019518,0.019215,0.053724,0.363294,0.338576,0.029800,0.006900,-0.010100,0.000753,,0.007991,0.000721,,,,,10.045763,0.002703,15.890600,,-1.790598,,,0.028393,-0.068363,,,0.024004,0.000764,-0.030123,0.472929,0.198340,0.986294,0.986294,-2.948874,0.024271,0.022491,,,1.070281,,0.322464,0.014237,3.466628
201410,2018.05,38.8108,104.7433,0.023972,0.022800,0.0392,0.0469,0.0282,0.0300,0.0225,0.0002,0.000000,0.019232,0.019678,0.051903,0.370532,0.331808,0.028000,0.007700,-0.007500,-0.002512,,0.008032,0.002944,,,,,3.002222,0.002120,-10.888500,,-2.061964,,,0.027609,-0.116705,,,-0.051080,-0.014053,0.000511,0.461406,0.214937,1.000000,1.000000,-2.981114,0.030618,0.018475,,,1.070281,,0.410276,0.101890,3.512689
201411,2067.56,39.1270,103.5267,0.027631,0.025159,0.0392,0.0479,0.0264,0.0286,0.0173,0.0002,0.000000,0.018924,0.019389,0.050072,0.377941,0.323662,0.026200,0.008700,-0.011300,-0.005399,,0.006892,0.000150,,,,,6.453174,0.001795,10.908800,,-1.731839,,,0.033016,-0.181175,,,-0.025569,-0.016414,0.016799,0.471844,0.226869,1.000000,1.000000,-3.017328,0.025019,0.017425,,,1.070281,,0.360962,-0.026508,3.664808
201412,2058.90,39.4431,102.3100,-0.002473,-0.004249,0.0379,0.0474,0.0246,0.0290,0.0183,0.0003,0.000000,0.019157,0.019077,0.049692,0.385526,0.323756,0.024300,0.009500,-0.010700,-0.005670,,0.005625,0.001993,,,,,19.057377,0.003478,17.533100,,-1.857649,,,0.032072,-0.189415,,,0.016613,-0.049017,0.001802,0.476530,0.215561,0.987225,0.987225,-3.023779,0.027056,0.030461,,,1.070281,,0.400335,-0.113969,3.774100
201501,1994.99,39.8976,101.2900,-0.029430,-0.030468,0.0346,0.0445,0.0200,0.0709,0.0599,0.0003,0.000000,0.019999,0.019378,0.050772,0.393895,0.336169,0.019700,0.009900,-0.011000,-0.004706,,0.000191,0.002227,,,,,17.113367,0.003884,16.295800,,-1.998320,,,0.023334,-0.105893,,,-0.002974,-0.024556,0.019672,0.446784,0.215525,0.950771,0.950771,-2.999032,0.028104,0.042695,,,0.293463,,0.370743,-0.204531,4.254889
201502,2104.50,40.3521,100.2700,0.056976,0.054305,0.0361,0.0451,0.0238,-0.0523,-0.0320,0.0002,0.000000,0.019174,0.020227,0.047646,0.402435,0.318227,0.023600,0.009000,0.020300,0.004343,,-0.003767,0.000814,,,,,6.052403,0.002250,7.904600,,-1.896126,,,0.015889,0.042896,,,0.085022,-0.048082,0.029866,0.485149,0.226285,0.994959,0.994959,-3.063573,0.021405,0.016633,,,0.536395,,0.387856,-0.151802,4.693437
201503,2067.89,40.8066,99.2500,-0.014993,-0.016628,0.0364,0.0454,0.0230,0.0137,0.0058,0.0003,0.000000,0.019733,0.019390,0.047996,0.411150,0.307454,0.022700,0.009000,-0.007900,0.005952,,-0.006889,0.001720,,,,,7.067354,0.002198,9.778500,,-1.821804,,,0.011801,-0.042536,,,-0.012580,-0.026199,0.045100,0.467737,0.220528,0.971977,0.971977,-3.056837,0.020343,0.021627,,,-0.504039,,0.383621,-0.177588,4.631392
201504,2085.51,41.1184,97.8033,0.009101,0.008004,0.0352,0.0448,0.0249,-0.0250,-0.0223,0.0002,0.000000,0.019716,0.019884,0.046897,0.420419,0.306344,0.024700,0.009600,0.002700,0.002033,,-0.007075,0.000574,,,,,6.440116,0.002516,10.702400,,-1.691822,,,0.005215,0.249371,,,-0.035647,-0.034073,-0.005350,0.464625,0.221702,0.975498,0.975498,-3.079024,0.021918,0.021435,,,0.002027,,0.308457,-0.161450,4.534880
201505,2107.39,41.4302,96.3567,0.012522,0.010141,0.0398,0.0489,0.0262,-0.0159,-0.0204,0.0002,0.000000,0.019659,0.019866,0.045723,0.429967,0.303450,0.026000,0.009100,-0.004500,0.005097,,-0.008078,0.000887,,,,,6.349033,0.001766,9.124100,,-1.751533,,,-0.000219,0.010567,,,-0.031530,-0.061088,-0.000534,0.480997,0.223050,0.983524,0.983524,-3.106910,0.025421,0.017869,,,0.807148,,0.348300,-0.104454,4.393494
201506,2063.11,41.7420,94.9100,-0.019343,-0.021020,0.0419,0.0513,0.0285,-0.0298,-0.0320,0.0002,0.000000,0.020233,0.019807,0.046003,0.439806,0.310187,0.028300,0.009400,-0.002200,0.003503,,-0.008725,0.001052,,,,,13.507390,0.003215,18.725800,,-1.702020,,,-0.004116,-0.012780,,,0.044968,-0.016516,-0.070915,0.469757,0.171198,0.962163,0.962163,-3.102367,0.026937,0.031750,,,0.564216,,0.331660,-0.049472,4.502990
201507,2103.84,41.9981,93.4933,0.021297,0.020101,0.0415,0.0520,0.0263,0.0329,0.0239,0.0003,0.000000,0.019963,0.020357,0.044439,0.449210,0.308953,0.026000,0.010500,-0.009000,0.000067,,-0.008357,0.001160,,,,,2.784979,0.001762,0.964800,,-1.848730,,,0.001243,-0.207969,,,-0.010567,-0.038724,0.012885,0.462062,0.179714,0.966005,0.966005,-3.136564,0.036842,0.014091,,,1.070281,,0.362844,-0.098708,4.338154
201508,1972.18,42.2543,92.0767,-0.060073,-0.062419,0.0404,0.0519,0.0264,0.0012,-0.0067,0.0007,0.000000,0.021425,0.020084,0.046688,0.458903,0.330671,0.025700,0.011500,-0.007900,-0.001416,,-0.010161,0.005847,,,,,17.087656,0.005286,-11.747200,,-2.104592,,,-0.001210,0.044364,,,0.034303,-0.043667,0.010123,0.505039,0.172851,0.902560,0.902560,-3.085741,0.025437,0.065040,,,-1.599136,,0.528040,-0.109778,3.878463
201509,1920.03,42.5104,90.6600,-0.024547,-0.026258,0.0407,0.0534,0.0253,0.0174,0.0133,0.0002,0.000000,0.022140,0.021555,0.047218,0.468899,0.335612,0.025100,0.012700,-0.004100,-0.001557,,-0.013638,0.004053,,,,,20.039719,0.005252,16.258700,,-1.936743,,,-0.004977,-0.084146,,,-0.013571,-0.066365,0.018692,0.497608,0.167915,0.889272,0.889272,-3.074448,0.029761,0.051354,,,-2.667391,,0.575458,-0.003289,4.037228
201510,2079.36,42.8029,89.2833,0.083449,0.082049,0.0395,0.0534,0.0259,-0.0053,0.0020,0.0002,0.000000,0.020585,0.022293,0.042938,0.479405,0.309414,0.025700,0.013900,0.007300,-0.000450,,-0.016832,0.001619,,,,,7.158831,0.002398,4.276000,,-2.018019,,,-0.010444,0.034177,,,0.079861,-0.019078,0.026147,0.459545,0.174108,0.964568,0.964568,-3.168489,0.025181,0.021456,,,-1.613902,,0.553230,0.066632,4.142155
201511,2080.41,43.0954,87.9067,0.003373,0.000817,0.0406,0.0546,0.0265,-0.0065,0.0020,0.0012,0.000000,0.020715,0.020725,0.042254,0.490240,0.308429,0.025300,0.014000,0.008500,-0.002111,,-0.018438,0.001119,,,,,11.424622,0.002428,14.191500,,-1.872258,,,-0.018795,-0.132403,,,0.021191,-0.030259,-0.000922,0.489108,0.189300,0.967646,0.967646,-3.186393,0.028291,0.024242,,,-0.272855,,0.433189,-0.059870,3.744860
201512,2043.94,43.3879,86.5300,-0.015247,-0.017076,0.0397,0.0546,0.0268,-0.0022,0.0000,0.0023,0.000100,0.021228,0.020855,0.042335,0.501420,0.313649,0.024500,0.014900,0.002200,-0.003417,,-0.022252,0.002838,,,,,14.181724,0.003797,9.122900,,-1.949323,,,-0.024672,-0.081623,,,-0.013917,-0.030756,-0.005069,0.486810,0.191862,0.951543,0.951543,-3.184296,0.026870,0.029006,,,-0.489273,,0.386302,-0.117411,3.795516
201601,1940.24,43.5506,86.5000,-0.049100,-0.050250,0.0400,0.0545,0.0236,0.0476,0.0067,0.0026,0.000100,0.022446,0.021307,0.044582,0.503475,0.331911,0.021000,0.014500,-0.040900,0.001653,,-0.020944,0.004301,,,,,8.901879,0.004124,-15.816000,,-2.243388,,,-0.020301,-0.093455,,,-0.040744,-0.001103,0.101833,0.460611,0.192860,0.899189,0.899189,-3.131107,0.040111,0.036324,,,-2.667391,,0.474096,-0.080610,3.777738
201602,1932.23,43.7133,86.4700,-0.001742,-0.004457,0.0396,0.0534,0.0217,0.0294,0.0232,0.0031,0.000200,0.022623,0.022530,0.044751,0.505531,0.330902,0.018600,0.013800,-0.006200,0.000823,,-0.024716,0.002602,,,,,15.834206,0.003768,2.014800,,-2.074467,,,-0.026604,-0.027332,,,-0.012910,-0.042971,-0.043028,0.448814,0.201189,0.901930,0.901930,-3.124276,0.028865,0.038897,,,-2.667391,,0.455830,-0.036533,3.921678
201603,2059.74,43.8759,86.4400,0.067340,0.065146,0.0382,0.0513,0.0218,-0.0003,0.0423,0.0029,0.000200,0.021302,0.022707,0.041966,0.507588,0.327955,0.018900,0.013100,0.042600,0.004306,,-0.023710,0.001274,,,,,6.438787,0.002764,5.078000,,-1.949010,,,-0.034771,0.128283,,,0.131306,-0.033039,0.061067,0.492724,0.213481,0.965745,0.965745,-3.189608,0.028627,0.017335,,,-2.120330,,0.402497,-0.037335,4.636724
201604,2065.30,44.0706,86.6000,0.003747,0.002576,0.0362,0.0479,0.0223,-0.0053,0.0146,0.0023,0.000100,0.021339,0.021396,0.041931,0.508898,0.326321,0.020000,0.011700,0.019900,0.004741,,-0.024211,0.000818,,,,,8.936513,0.002675,12.640200,,-1.790127,,,-0.032791,0.244721,,,-0.005695,0.012948,-0.073284,0.475886,0.186284,0.970580,0.970580,-3.189669,0.030134,0.023247,,,-0.776057,,0.289979,-0.074059,4.478300
201605,2096.95,44.2652,86.7600,0.018487,0.015886,0.0365,0.0468,0.0219,0.0082,0.0016,0.0027,0.000100,0.021109,0.021433,0.041374,0.510203,0.326072,0.019200,0.010300,-0.006600,0.004046,,-0.027048,0.000996,,,,,7.470032,0.002190,8.761800,,-1.813473,,,-0.035802,0.067856,,,0.074331,-0.012754,0.018872,0.496135,0.201734,0.980331,0.971321,-3.203032,0.021795,0.016611,,,0.833365,,0.275588,-0.163885,4.651232
201606,2098.86,44.4599,86.9200,0.002675,0.001002,0.0350,0.0453,0.0179,0.0590,0.0377,0.0027,0.000200,0.021183,0.021202,0.041413,0.511503,0.323475,0.015200,0.010300,-0.021300,0.003284,,-0.028679,0.002864,,,,,-0.690834,0.003245,0.034800,,-1.901016,,,-0.031793,-0.016904,,,0.043940,-0.080651,-0.038436,0.495118,0.223528,0.989500,0.979118,-3.200428,0.028281,0.021687,,,1.070281,,0.362139,-0.206079,4.654141
201607,2173.60,44.6485,87.6433,0.036571,0.035324,0.0328,0.0422,0.0175,0.0081,0.0245,0.0030,0.000200,0.020541,0.021273,0.040322,0.509434,0.314661,0.014500,0.009400,0.016400,-0.001618,,-0.032019,0.000478,,,,,3.462905,0.001965,6.653200,,-1.641200,,,-0.031511,-0.139424,,,0.041597,-0.044986,0.039723,0.510022,0.229616,0.991246,0.991246,-3.225753,0.024404,0.012708,,,1.070281,,0.374198,-0.176828,4.718671
